node_id,drupal_org_url,category,title,created_date,author,author_url,featured_image_url,event_start,event_end,timezone,organizers,event_type,url_field_links,meetup_urls,attachments,speakers_inferred,body_html_clean,event_date,norm_title,slug,meetup_title,meetup_date_raw,venue_name_raw,event_mode,rsvp_count,meetup_match_score
536460,https://groups.drupal.org/node/536460,sfdug,"SFDUG - July 22, 2021 - Understanding React.js",2021-07-13,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie; Annabella,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258987/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258987/,SFDUG-August12-2021-full.png (1.19 MB) https://groups.drupal.org/files/SFDUG-August12-2021-full.png,Salim Lakhani,"<div class=""node-content"">




<p>Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 5:30 - 5:45 pm: Networking and socializing<br/>
* 5:45 - 6:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 6:00 - 7:00 pm: Drupal development workflow on AWS With Salim Lakhani, CTO and Co-Founder of DevPanel<br/>
* 7:00 - 7:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Drupal development workflow on AWS<br/>
Curious about running a Pantheon/Platform-like system on AWS?<br/>
Then you want to attend this session.</p>
<p>DevPanel is building out a Community Edition (CE) version of their platform and is looking for feedback and participants to work with. So whether you're running 1 site or 200 sites, Drupal and/or WordPress, come see what DevPanel CE is all about and if it will work for you...</p>
<p>About the speaker:<br/>
Salim Lakhani is an Ambassador with the Cloud Native Computing Foundation (CNCF.io) and the CTO and Co-Founder of DevPanel, a DevOps Control Panel for Drupal. At work, he helps companies migrate and run their sites on AWS. Outside of DevOps, he works on various AI and Security related projects.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<p><a href=""https://www.drupal.org/project/sfdug/issues/3192665"" title=""https://www.drupal.org/project/sfdug/issues/3192665"">https://www.drupal.org/project/sfdug/issues/3192665</a></p>

</div>",2021-07-13,july 22 2021 understanding react js,july-22-2021-understanding-reactjs,,,,,,0.0
536444,https://groups.drupal.org/node/536444,sfdug,SFDUG - Sept 9 - The Evolution of Drupal’s Seemingly Simplistic Primary Menu,2021-06-25,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258923/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258923/,SFDUG-July22-2021-full.png (1.3 MB) https://groups.drupal.org/files/SFDUG-July22-2021-full.png,Mauricio Dinarte,"<div class=""node-content"">




<p>Details<br/>
Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event.*********</p>
<p>General Agenda:<br/>
* 3:30 - 3:45 pm: Networking and socializing<br/>
* 3:45 - 4:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 4:00 - 5:00 pm: Presentation: Understanding React.js with Mauricio Dinarte, Drupal and ReactJS developer<br/>
* 5:00 - 5:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Understanding React.js<br/>
React.js has become one of the top players in the JavaScript libraries world. Drupal is planning to adopt the library to create admin interfaces. WordPress has rebuilt its WYSIWYG editor using React.</p>
<p>This session aims to explain the basic concepts of React outside of the context of any particular CMS implementation. Throughout the presentation, a static site will be converted into a dynamic React application. Along the way, you will learn about different concepts and the process of working with React. Many examples will be presented to help you understand it works and why it is so powerful.</p>
<p>No previous experience with React.js is required. Basic familiarity with HTML, CSS, and JavaScript syntax suffices.</p>
<p>About the speaker:<br/>
Mauricio is a web developer passionate about Drupal, WordPress, and ReactJS. He believes in the value of free software communities working together and looks for collaboration opportunities among them. Mauricio enjoys traveling, reading, and teaching. He blogs in English, Spanish, and French at <a href=""https://understanddrupal.com/"" title=""https://understanddrupal.com/"">https://understanddrupal.com/</a></p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<p><a href=""https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258923/"" title=""https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278258923/"">https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/278...</a></p>

</div>",2021-06-25,sept 9 the evolution of drupal s seemingly simplistic primary menu,sept-9-evolution-drupals-seemingly-simplistic-primary-menu,,,,,,0.0
536396,https://groups.drupal.org/node/536396,sfdug,"SFDUG - May 27, 2021 - ddev-gitpod a full dev environment in your browser",2021-05-04,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; ninelivesblackcat,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/277964323/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/277964323/,,,"<div class=""node-content"">




<p>Drupal Diversity &amp; Inclusion advocates through SFDUG are hosting a Speaker Diversity Workshop to help speakers from underrepresented groups prepare to speak at conferences. This will in turn help local meetups, Drupal Camps, and even DrupalCons develop a more diverse speaker roster. The workshop helps folks bust through their impostor syndrome and develop a topic, title, pitch, bio, and outline. #DrupalSpeakerDiversity</p>
<p>The workshop covers:<br/>
- Impostor syndrome<br/>
- Finding a topic<br/>
- Better speaker tips<br/>
- Writing a great pitch<br/>
- Creating an outline<br/>
- Creating great slides<br/>
- Public speaking confidence</p>
<p>This workshop is a great fit for you if you’ve ever felt uncomfortable about speaking at events or wanted to present but found yourself thinking:<br/>
- “What would I talk about?”<br/>
- “I’m not an expert in anything.”</p>
<p>Trainer(s): AmyJune Hineline (volkswagenchick)</p>
<p>Registration is now open and we would love to see you attend. If you’re from a marginalized or underrepresented group and have felt challenges around speaking at events, these workshops will help you to venture out with your first talk, or, if you’ve spoken before, to level up your skills and confidence.</p>
<p>If you feel as if you’ve had some tension around speaking due to an aspect of your identity that is underrepresented or marginalized in the Drupal community, we would love to see you at our Speaker Diversity Workshop.</p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<a name=""signup""></a> </div>",2021-05-04,may 27 2021 ddev gitpod a full dev environment in your browser,may-27-2021-ddev-gitpod-full-dev-environment-browser,,,,,,0.0
536393,https://groups.drupal.org/node/536393,sfdug,"SFDUG - Aug 12, 2021 - Drupal development workflow on AWS",2021-04-27,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/277758377/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/277758377/,SFDUG-May27-2021-full.png (1.04 MB) https://groups.drupal.org/files/SFDUG-May27-2021-full.png,Ofer Shaal,"<div class=""node-content"">




<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event.*********</p>
<p>General Agenda:<br/>
* 3:30 - 3:45 pm: Networking and socializing<br/>
* 3:45 - 4:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 4:00 - 5:00 pm: Presentation: ddev-gitpod a full dev environment in your browser with Ofer Shaal, Drupal core maintainer<br/>
* 5:00 - 5:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: ddev-gitpod a full dev environment in your browser<br/>
We are at the beginning of a new era, developer experience improvements allow us to focus on what's important. Come see how we change Drupal development and contributions as we know it.</p>
<p>About the speaker:<br/>
Ofer Shaal is a Drupal core maintainer (Umami), Top 50 Drupal core contributors, and accessibility advocate. He also co-created Drupal Rector and created ddev-gitpod, a full Drupal dev environment in a browser.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<a name=""signup""></a>
</div>",2021-04-27,aug 12 2021 drupal development workflow on aws,aug-12-2021-drupal-development-workflow-aws,,,,,,0.0
536388,https://groups.drupal.org/node/536388,sfdug,Speaker Diversity Workshop through SFDUG and friends,2021-04-22,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie; Annabella,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275732532/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275732532/,SFDUG-May13-2021-full.png (990.21 KB) https://groups.drupal.org/files/SFDUG-May13-2021-full.png,Diego Tejera; Azure Microsoft Azure,"<div class=""node-content"">




<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 5:30 - 5:45 pm: Networking and socializing<br/>
* 5:45 - 6:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 6:00 - 7:00 pm: Presentation: Building a High Availability Environment for Drupal with Azure with Diego Tejera, CTO &amp; Founder at Rootstack<br/>
* 7:00 - 7:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Building a High Availability Environment for Drupal with Azure</p>
<p>Microsoft Azure has grown in the last few years and it has proven that it is a solid platform to deploy and scale web applications. In this talk we are going to show how to easily build a HA environment using the different Azure Services and setup automatic deployments using CI tools.</p>
<p>About the speaker:<br/>
Diego, CTO &amp; Founder at Rootstack, holds a Computer Science degree and has extensive know-how in the software development industry. With more than 12 years of experience working on challenging projects, Diego works with teams and organizations to strategize amazing software solutions that can grow and adapt over time.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<p><a href=""https://www.drupal.org/project/sfdug/issues/3192665"" title=""https://www.drupal.org/project/sfdug/issues/3192665"">https://www.drupal.org/project/sfdug/issues/3192665</a></p>

</div>",2021-04-22,speaker diversity workshop through sfdug and friends,speaker-diversity-workshop-through-sfdug-friends,,,,,,0.0
536345,https://groups.drupal.org/node/536345,sfdug,"SFDUG April 8, 2021 - Practice your DrupalCon Talk!!",2021-03-17,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275603783/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275603783/,,Elissa Thomas,"<div class=""node-content"">




<p>April 8, 2021 - SFDUG - Practice your DrupalCon Talk!!</p>
<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 3:30 - 3:45 pm: Networking and socializing<br/>
* 3:45 - 4:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 4:00 - 5:00 pm: Presentation: Boosting Layout Builder Under the Hood with Elissa Thomas, Drupal Engineer at Oomph, Inc<br/>
* 5:00 - 5:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Boosting Layout Builder Under the Hood<br/>
This talk presents a case study for how Oomph supported the Rhode Island School of Design's spring art show, which was hosted entirely online in June 2020. There was already an existing custom digital platform that had been created for the RISD Museum that relied heavily on Layout Builder from Drupal core. Building on that, the codebase was extended to support the entire undergraduate and graduate student body as well as editor and admin roles for staff. Additional custom features were added to Layout Builder to allow artists a lot more control, creativity, and flexibility over theming their digital projects.</p>
<p>About the speaker:<br/>
Elissa is a Drupal Engineer at Oomph, Inc, a web agency based out of Providence, RI. Formerly a librarian, she enjoys all things Drupal and lifelong learning.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>
<a name=""signup""></a> </div>",2021-03-17,april 8 2021 practice your drupalcon talk,april-8-2021-practice-drupalcon-talk,,,,,,0.0
536328,https://groups.drupal.org/node/536328,sfdug,"SFDUG - April 22, 2021 - Virtual DrupalCon Happy Hour",2021-03-05,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/276759123/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/276759123/,SFDUG-April 8-2021-full.png (5.55 MB) https://groups.drupal.org/files/SFDUG-April 8-2021-full.png,Anna Mykhailova; Suzanne Dergacheva; Martin Anderson; Parvateesam Konapala; Marco Villegas; Apache Solr,"<div class=""node-content"">




<p>We're holding space for folks who had a DrupalCon talk accepted and would like to run through it ahead of time</p>
<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 4:30 - 4:40 pm: Networking and socializing<br/>
* 4:40 - 4:50 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 4:50 - 5:25 pm: Views cookbook - advanced recipes for every web occasion with Anna Mykhailova, Senior Drupal Architect at Kalamuna<br/>
* 5:30 - 6:05 pm: Get Off the Island: What We Can Learn From Craft CMS, Contentful, SquareSpace, and WordPress with Suzanne Dergacheva, co-founder of Evolving Web<br/>
* 6:10 - 6:30 pm: Manually Curated Solr Search Results with Martin Anderson-Clutz<br/>
* 6:30 - 7:05 pm:  JSON:API: 101 Understanding JSON:API in Drupal with Parvateesam Konapala, Solutions Engineer at Pegasystems<br/>
* 7:05 - Teams: joining efforts to maintain projects with Marco Villegas, contractor at adapt</p>
<p>4:50 pm PT: Views cookbook - advanced recipes for every web occasion with Anna Mykhailova, Senior Drupal Architect at Kalamuna<br/>
Have you ever wondered how to get the most out of the Views, how to go beyond standard config? Have you ever been confused about Views build cycle, hooks and plugins? This session is going to demystify all of the components, clear the instructions and set you up with the ""ingredients"" for Views recipes that are suitable for every occasion.</p>
<p>5:30 pm PT: Get Off the Island: What We Can Learn From Craft CMS, Contentful, SquareSpace, and WordPress with Suzanne Dergacheva, co-founder of Evolving Web<br/>
Creating a great content editor experience is key to Drupal’s success and to the success of every Drupal website. But to build an intuitive interface for content editors, we need to understand content editors’ expectations and what experience other CMSs are offering. In this session, I’ll demo findings of a study of CMS user experience. We’ll look at Craft CMS, Contentful, SquareSpace, and WordPress. Learn what these platforms do right, and what we can learn as Drupal site builders, developers, and contributors.</p>
<p>6:10 pm PT: Manually Curated Solr Search Results with Martin Anderson-Clutz<br/>
Drupal has a mature and robust integration with Apache Solr for enterprise-quality site search. That said, some competing search solutions give editors the ability to manually curate results for popular searches. You'll see how the module is installed and configured, and how easy it is to promote content and manage results, even right from the node form. We'll also discuss the different configuration options, and how they influence the results that will be returned.</p>
<p>6:30: JSON:API: 101 Understanding JSON:API in Drupal with Parvateesam Konapala, Solutions Engineer at Pegasystems<br/>
The JSON:API module is a fully compliant implementation of the JSON:API Specification. The JSON:API is designed to minimize both the number of requests and the amount of data transmitted between clients and servers. This efficiency is achieved without compromising readability, flexibility, or discoverability.</p>
<p>7:05: Teams: joining efforts to maintain projects with Marco Villegas, contractor at adapt<br/>
Open source benefits from community collaboration a lot, in the form of<br/>
contributions of different types, but how sustainable they are may depend on the amount of people around them.<br/>
This presentation explores the idea of team maintainership in the Drupal<br/>
community, looking also at some experiences in other open source projects.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>

</div>",2021-03-05,april 22 2021 virtual drupalcon happy hour,april-22-2021-virtual-drupalcon-happy-hour,,,,,,0.0
536315,https://groups.drupal.org/node/536315,sfdug,SFDUG - March 25 - Boosting Layout Builder Under the Hood,2021-02-22,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275200206/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275200206/,SFDUG-march11-2021-full.png (1.4 MB) https://groups.drupal.org/files/SFDUG-march11-2021-full.png,Eileen Callejas,"<div class=""node-content"">




<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 5:30 - 5:45 pm: Networking and socializing<br/>
* 5:45 - 6:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 6:00 - 7:00 pm: Presentation: Be a Smarter Drupal Super Hero! - Choosing your Coding Charity-Cases Wisely...<br/>
* 7:00 - 7:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Be a Smarter Drupal Super Hero! - Choosing your Coding Charity-Cases Wisely...</p>
<p>Back in the early days of Drupal, it was common for new students to take on ""mandatory-volunteerism"" - building websites for friends, families, and charity groups, to hone their skills in agile and coding, and try their hand at team/agency &amp; freelance site build work. Over the years, as students and charities have come and gone; how can those remaining and dedicated Drupal Super Heroes and faithful Drupal-Community Fans now do a better job at maintaining those professional-relationships (and relic-sites)? How can we continue building (or re-building) on the co-beneficial aspects of pro-bono volunteers' and non-profit administrators' Business-to-Business collaborations? Are there actually ways to ""cash-in"" on charitable coding, site building, and hosting for budget-poor organizations? Attend this casual interactive chat (and former Drupal Super-Hero's therapy session) / informal presentation to find out an awesome answer!.</p>
<p>About the speaker:<br/>
Eileen Callejas is the Founder of Helpertunity.org, and a ""Coding for a Cause / Camp Code Sprit Day"" Charity Site-Build Survivor. She believes that Drupal is a Community, as much as it is a Code/CMS tool, (...which is why she keeps coming back to be with the Drupal People, no matter how little she understands about the Drupal product she uses to maintain her charity's unique small site!)</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.<br/>
<a href=""https://www.drupal.org/project/sfdug/issues/3183058"" title=""https://www.drupal.org/project/sfdug/issues/3183058"">https://www.drupal.org/project/sfdug/issues/3183058</a></p>

</div>",2021-02-22,march 25 boosting layout builder under the hood,march-25-boosting-layout-builder-under-hood,,,,,,0.0
536294,https://groups.drupal.org/node/536294,sfdug,SFDUG - March 11 - Be a Smarter Drupal Super Hero! - Choosing your Coding Charity-Cases Wisely...,2021-02-01,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/274952593/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/274952593/,SFDUG-Feb25-2021-full.png (556.6 KB) https://groups.drupal.org/files/SFDUG-Feb25-2021-full.png,Danny Englander,"<div class=""node-content"">




<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 3:30 - 3:45 pm: Networking and socializing<br/>
* 3:45 - 4:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 4:00 - 5:00 pm: Presentation: Friendly Digital Media Experiences for Content Editors With Drupal 8 &amp; 9 with Danny Englander of Kanopi Studios<br/>
* 5:00 - 5:30 pm: Wrap up, more hanging out and chatting up Drupal</p>
<p>Presentation: Getting Started with the Default Content Module for Drupal 8 &amp; 9</p>
<p>Description:<br/>
In this talk, Danny will show us how to get up and running with the default content module. Default content is a way of staging content via version control so that it appears in remote environments upon deploy. Here are a few of the many things you can do with this module.<br/>
- Capture all kinds of entities into default content including composite entities such as paragraphs.<br/>
- Capture custom blocks into code<br/>
- Capture images and files into code<br/>
- Setup an entire landing page with content locally and have it magically appear in a remote enviroment<br/>
He'll show us how to setup a custom module for our default content and give a demo with a step-by-step process on how to make this work.</p>
<p>About the speaker:<br/>
Danny Englander is a Drupal Developer with a perpetual passion to learn something new every day. He has been developing web sites as a career since 1996.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>

</div>",2021-02-01,march 11 be a smarter drupal super hero choosing your coding charity cases wisely,march-11-smarter-drupal-super-hero-choosing-coding-charity-cases,,,,,,0.0
536283,https://groups.drupal.org/node/536283,sfdug,SFDUG - Presentation: Getting Started with the Default Content Module for Drupal 8 & 9,2021-01-26,volkswagenchick,https://groups.drupal.org/user/3050541,https://groups.drupal.org/files/pictures/picture-3050541.jpg,,,,volkswagenchick; markie,Event type: User group meeting,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275331393/,https://www.meetup.com/SFDUG-San-Francisco-Drupal-Users-group/events/275331393/,SFDUG-Feb11-2021-full.png (1.2 MB) https://groups.drupal.org/files/SFDUG-Feb11-2021-full.png,,"<div class=""node-content"">




<p>Details<br/>
Join the San Francisco Drupal User Group (SFDUG) to network, co-work and socialize with fellow Drupal users.</p>
<p>****This is a virtual event. Be sure to RSVP to the event and we will email a ZOOM link the afternoon of the event.*********</p>
<p>General Agenda:<br/>
* 5:30 - 5:45 pm: Networking and socializing<br/>
* 5:45 - 6:00 pm: “Your Dose of Drupal Dialogue”<br/>
— Discussion on what’s in Drupal news<br/>
— Who is hiring in the SF Bay Area? Who needs to hire?<br/>
* 6:00 - 7:00 pm: Presentation: Leveraging Accessibility and Usability to Serve Truly Diverse Audiences<br/>
* 7:00 - 7:30 pm: Wrap up, more hanging out and chatting up Drupal<br/>
Presentation: Leveraging Accessibility and Usability to Serve Truly Diverse Audiences<br/>
In discussions about accessibility and diversity, our thoughts tend to jump to ARIA links, screen readers, and people of different ethnicities. While these are key aspects to both topics, this talk will push your thinking to considerations beyond accessibility and diversity basics.</p>
<p>About the speaker:<br/>
Tearyne D. Almendariz is a Technical Project Manager and Frontend Developer at Bright Plum. She is a Certified Professional in Accessibility Core Competencies with the International Association of Accessibility Professionals. She lives in Dallas, TX, USA. In addition to her professional duties, she currently serves as the Careers Lead for the Drupal Diversity and Inclusion (DDI) Initiative.<br/>
Tearyne has previously worked at Lullabot and for the Employees Retirement Fund of the City of Dallas.</p>
<p>About the sponsor:<br/>
Kanopi Studios - They design, build and support websites for clients who want to make a positive impact.</p>
<p>Where: On-Line!</p>
<p>Join us on slack: <a href=""http://sfdrupal.herokuapp.com"" title=""http://sfdrupal.herokuapp.com"">http://sfdrupal.herokuapp.com</a></p>
<p>SFDUG seeks to provide a friendly, safe environment. All participants should be able to engage in productive dialogue. They should share and learn with each other in an atmosphere of mutual respect. We require all participants adhere to the Drupal Code of Conduct. This applies to all community interaction and events.</p>

</div>",2021-01-26,presentation getting started with the default content module for drupal 8 and 9,presentation-getting-started-default-content-module-drupal-8-9,,,,,,0.0
